core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,trait_rate,lift,lift_diff,baseline_rate_per_100k
13,287,0.008165936379673363,seed_spread_band,4-6,126,15348,0.008209538702111024,1.0053395373672267,4.3602322437661864e-05,816.5936379673362
13,287,0.008165936379673363,seed_consecutive_pairs,0,97,11865,0.008175305520438264,1.0011473443251682,9.369140764901862e-06,816.5936379673362
14,265,0.007539976099698401,seed_even_count,0,22,2150,0.010232558139534883,1.357107503290917,0.002692582039836482,753.9976099698401
14,265,0.007539976099698401,seed_repeat_digit,0,17,1727,0.009843659525188187,1.3055292742349587,0.0023036834254897866,753.9976099698401
14,265,0.007539976099698401,seed_repeat_digit,7,16,1680,0.009523809523809525,1.263108715184187,0.0019838334241111238,753.9976099698401
14,265,0.007539976099698401,seed_sum_lastdigit,7,34,3623,0.009384487993375655,1.244631000057286,0.0018445118936772538,753.9976099698401
14,265,0.007539976099698401,seed_repeat_digit,3,16,1714,0.009334889148191364,1.2380528830276742,0.0017949130484929635,753.9976099698401
14,265,0.007539976099698401,seed_sum_lastdigit,3,32,3483,0.00918748205569911,1.2185028087909469,0.0016475059560007096,753.9976099698401
14,265,0.007539976099698401,seed_repeat_digit,8,16,1775,0.009014084507042254,1.1955057135264417,0.001474108407343853,753.9976099698401
14,265,0.007539976099698401,seed_sum_band,0-9,22,2452,0.00897226753670473,1.1899596786604696,0.0014322914370063292,753.9976099698401
14,265,0.007539976099698401,seed_sum_lastdigit,5,30,3422,0.008766803039158387,1.1627096589217383,0.0012268269394599858,753.9976099698401
14,265,0.007539976099698401,seed_sum_band,27-36,21,2480,0.008467741935483872,1.1230462568472308,0.0009277658357854709,753.9976099698401
14,265,0.007539976099698401,seed_prime_count,1,101,12149,0.008313441435509095,1.102581934688312,0.0007734653358106944,753.9976099698401
14,265,0.007539976099698401,seed_repeat_digit,1,15,1810,0.008287292817679558,1.0991139372459084,0.0007473167179811568,753.9976099698401
14,265,0.007539976099698401,seed_high_count,3,72,8727,0.008250257820556892,1.0942021183445,0.0007102817208584911,753.9976099698401
14,265,0.007539976099698401,seed_even_count,1,72,8736,0.008241758241758242,1.0930748496786233,0.0007017821420598411,753.9976099698401
14,265,0.007539976099698401,seed_spread_band,7-9,125,15212,0.008217196949776493,1.0898173735729986,0.0006772208500780922,753.9976099698401
14,265,0.007539976099698401,seed_consecutive_pairs,1,133,16392,0.008113714006832601,1.0760928018269382,0.0005737379071342006,753.9976099698401
14,265,0.007539976099698401,seed_trail_band,7-9,86,10620,0.008097928436911487,1.0739992182780798,0.000557952337213086,753.9976099698401
14,265,0.007539976099698401,seed_trail_band,0-3,113,13955,0.008097456108921533,1.0739365751100234,0.0005574800092231318,753.9976099698401
14,265,0.007539976099698401,seed_sum_mod3,2,96,11906,0.008063161431211155,1.0693881949484803,0.0005231853315127537,753.9976099698401
14,265,0.007539976099698401,seed_sum_mod2,1,141,17510,0.00805254140491148,1.0679796989321466,0.0005125653052130783,753.9976099698401
14,265,0.007539976099698401,seed_lead_band,7-9,84,10530,0.007977207977207978,1.0579884964790627,0.0004372318775095769,753.9976099698401
14,265,0.007539976099698401,seed_high_count,0,17,2149,0.007910656119125175,1.0491619621236732,0.0003706800194267744,753.9976099698401
14,265,0.007539976099698401,seed_even_count,3,69,8774,0.007864144062001368,1.0429932347286794,0.0003241679623029667,753.9976099698401
14,265,0.007539976099698401,seed_structure,ABCD,139,17772,0.00782129191987396,1.0373099087392081,0.0002813158201755584,753.9976099698401
14,265,0.007539976099698401,seed_unique_count,4,139,17772,0.00782129191987396,1.0373099087392081,0.0002813158201755584,753.9976099698401
14,265,0.007539976099698401,seed_repeat_digit,none,139,17772,0.00782129191987396,1.0373099087392081,0.0002813158201755584,753.9976099698401
14,265,0.007539976099698401,seed_vtrac_unique,3,157,20147,0.007792723482404328,1.0335209792927642,0.00025274738270592706,753.9976099698401
14,265,0.007539976099698401,seed_mirror_pairs_any,yes,127,16363,0.007761412943836705,1.0293683748078672,0.00022143684413830373,753.9976099698401
14,265,0.007539976099698401,seed_lead_band,0-3,108,14064,0.007679180887372013,1.01846223195312,0.0001392047876736125,753.9976099698401
14,265,0.007539976099698401,seed_prime_count,3,41,5340,0.007677902621722846,1.0182927001625326,0.0001379265220244454,753.9976099698401
14,265,0.007539976099698401,seed_high_count,1,67,8787,0.007624900421076591,1.011263208298709,8.49243213781898e-05,753.9976099698401
15,282,0.008023672679679053,seed_even_count,0,24,2150,0.011162790697674419,1.3912320633349826,0.0031391180179953654,802.3672679679054
15,282,0.008023672679679053,seed_repeat_digit,5,19,1767,0.010752688172043012,1.3401204911156868,0.002729015492363958,802.3672679679054
15,282,0.008023672679679053,seed_repeat_digit,7,18,1680,0.010714285714285714,1.3353343465045593,0.002690613034606661,802.3672679679054
15,282,0.008023672679679053,seed_prime_count,3,56,5340,0.010486891385767791,1.3069939171779956,0.0024632187060887375,802.3672679679054
15,282,0.008023672679679053,seed_lead_band,7-9,104,10530,0.009876543209876543,1.23092548813589,0.0018528705301974896,802.3672679679054
15,282,0.008023672679679053,seed_high_count,3,86,8727,0.00985447461899851,1.22817505304724,0.0018308019393194572,802.3672679679054
15,282,0.008023672679679053,seed_consecutive_pairs,3,6,617,0.009724473257698542,1.211972826649195,0.0017008005780194888,802.3672679679054
15,282,0.008023672679679053,seed_repeat_digit,4,17,1749,0.009719839908519153,1.2113953667546602,0.0016961672288400998,802.3672679679054
15,282,0.008023672679679053,seed_structure,AAAB,12,1266,0.009478672985781991,1.1813384424052973,0.0014550003061029378,802.3672679679054
15,282,0.008023672679679053,seed_sum_lastdigit,6,33,3489,0.009458297506448839,1.1787990218498259,0.0014346248267697852,802.3672679679054
15,282,0.008023672679679053,seed_sum_lastdigit,2,33,3501,0.009425878320479864,1.1747585796155506,0.00140220564080081,802.3672679679054
15,282,0.008023672679679053,seed_sum_mod3,1,111,11808,0.009400406504065041,1.1715839964250707,0.001376733824385988,802.3672679679054
15,282,0.008023672679679053,seed_even_count,1,80,8736,0.009157509157509158,1.1413114072688542,0.0011338364778301045,802.3672679679054
15,282,0.008023672679679053,seed_sum_lastdigit,5,31,3422,0.009059029807130333,1.1290378070971725,0.0010353571274512793,802.3672679679054
15,282,0.008023672679679053,seed_consecutive_pairs,0,106,11865,0.008933839022334598,1.1134351286488362,0.000910166342655545,802.3672679679054
15,282,0.008023672679679053,seed_sum_lastdigit,9,31,3480,0.008908045977011494,1.1102205103122198,0.0008843732973324407,802.3672679679054
15,282,0.008023672679679053,seed_trail_band,4-6,94,10571,0.008892252388610349,1.10825213634787,0.0008685797089312951,802.3672679679054
15,282,0.008023672679679053,seed_repeat_digit,3,15,1714,0.008751458576429404,1.0907048337843541,0.000727785896750351,802.3672679679054
15,282,0.008023672679679053,seed_vtrac_unique,4,59,6778,0.008704632634995574,1.084868860246647,0.0006809599553165204,802.3672679679054
15,282,0.008023672679679053,seed_sum_band,18-26,140,16140,0.008674101610904586,1.0810637419037326,0.0006504289312255322,802.3672679679054
15,282,0.008023672679679053,seed_mirror_pairs_any,no,162,18783,0.008624820316243412,1.0749217547329466,0.0006011476365643583,802.3672679679054
15,282,0.008023672679679053,seed_repeat_digit,8,15,1775,0.008450704225352112,1.053221456397962,0.0004270315456730584,802.3672679679054
15,282,0.008023672679679053,seed_high_count,0,18,2149,0.00837598883201489,1.043909586843955,0.00035231615233583674,802.3672679679054
15,282,0.008023672679679053,seed_lead_band,4-6,88,10552,0.008339651250947688,1.0393807903042818,0.00031597857126863457,802.3672679679054
15,282,0.008023672679679053,seed_repeat_digit,9,14,1682,0.008323424494649227,1.0373584301026302,0.0002997518149701738,802.3672679679054
15,282,0.008023672679679053,seed_sum_lastdigit,1,29,3502,0.008280982295830954,1.0320688076924636,0.00025730961615190104,802.3672679679054
15,282,0.008023672679679053,seed_structure,AABC,125,15120,0.008267195767195767,1.0303505760066043,0.00024352308751671332,802.3672679679054
15,282,0.008023672679679053,seed_unique_count,3,125,15120,0.008267195767195767,1.0303505760066043,0.00024352308751671332,802.3672679679054
15,282,0.008023672679679053,seed_spread_band,7-9,125,15212,0.008217196949776493,1.024119163109378,0.00019352427009743968,802.3672679679054
