core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,lift,baseline_rate_per_100k
017,109,0.001363028173417199,seed_high_count,4,5,4918,0.7458931989210204,136.3028173417199
017,109,0.001363028173417199,seed_high_count,1,23,19875,0.8490159829207778,136.3028173417199
017,109,0.001363028173417199,seed_spread,<=2,5,4317,0.8497342488518829,136.3028173417199
017,109,0.001363028173417199,seed_last_in_core,yes,28,24159,0.8503040445732041,136.3028173417199
017,109,0.001363028173417199,overlap_unique,0,23,19212,0.8783152540365636,136.3028173417199
017,109,0.001363028173417199,seed_even_count,3,24,20021,0.8794692178716934,136.3028173417199
018,113,0.0014130475559279221,seed_structure,AABB,2,2148,0.6589294836934131,141.30475559279222
018,113,0.0014130475559279221,seed_sum_range4_worst,24-27,10,10139,0.6979882291022049,141.30475559279222
018,113,0.0014130475559279221,seed_even_count,0,5,4934,0.7171567343805488,141.30475559279222
018,113,0.0014130475559279221,seed_spread,3-5,29,27370,0.7498362330696033,141.30475559279222
018,113,0.0014130475559279221,seed_even_count,2,33,30072,0.7765954629243796,141.30475559279222
018,113,0.0014130475559279221,overlap_unique,3,2,1752,0.8078655998706913,141.30475559279222
018,113,0.0014130475559279221,seed_contains_core_pair,no,71,59656,0.842262452218679,141.30475559279222
018,113,0.0014130475559279221,seed_high_count,3,24,19954,0.851186046491,141.30475559279222
018,113,0.0014130475559279221,seed_sum_mod2,even,50,39951,0.8856978116777122,141.30475559279222
018,113,0.0014130475559279221,seed_sum_mod3,1,34,26722,0.9004366823796374,141.30475559279222
019,130,0.0016256299315984945,seed_structure,AABB,0,2148,0.0,162.56299315984944
019,130,0.0016256299315984945,overlap_unique,3,1,1638,0.37554710247017936,162.56299315984944
019,130,0.0016256299315984945,seed_spread,<=2,4,4317,0.5699755884606474,162.56299315984944
019,130,0.0016256299315984945,seed_sum_range4_worst,7-10,6,6373,0.5791427778247172,162.56299315984944
019,130,0.0016256299315984945,seed_high_count,0,5,4985,0.6169971452819998,162.56299315984944
019,130,0.0016256299315984945,seed_structure,AAAB,3,2934,0.6289837973887054,162.56299315984944
019,130,0.0016256299315984945,seed_high_count,1,24,19875,0.7428179970972424,162.56299315984944
019,130,0.0016256299315984945,seed_even_count,4,6,4945,0.7463856265069612,162.56299315984944
019,130,0.0016256299315984945,seed_sum_mod3,1,35,26722,0.8057074838939968,162.56299315984944
019,130,0.0016256299315984945,seed_last_in_core,yes,32,24117,0.8162158196739613,162.56299315984944
023,111,0.0013880378646725607,seed_even_count,0,4,4934,0.5840627818738884,138.80378646725606
023,111,0.0013880378646725607,seed_sum_range4_worst,16-19,19,21207,0.6454655249392836,138.80378646725606
023,111,0.0013880378646725607,seed_high_count,3,19,19954,0.6859971628439103,138.80378646725606
023,111,0.0013880378646725607,seed_high_count,0,5,4985,0.722609269249189,138.80378646725606
023,111,0.0013880378646725607,seed_structure,AABC,38,34212,0.8002097151518407,138.80378646725606
023,111,0.0013880378646725607,overlap_unique,0,23,19178,0.8640188316379784,138.80378646725606
023,111,0.0013880378646725607,seed_even_count,4,6,4945,0.874145328341486,138.80378646725606
023,111,0.0013880378646725607,seed_high_count,4,6,4918,0.878944418188013,138.80378646725606
023,111,0.0013880378646725607,seed_sum_mod3,1,33,26722,0.8897001559601664,138.80378646725606
023,111,0.0013880378646725607,seed_contains_core_pair,no,76,59771,0.916055437411948,138.80378646725606
024,103,0.0012879990996511148,seed_structure,AABB,1,2148,0.36145160998716347,128.79990996511148
024,103,0.0012879990996511148,seed_even_count,4,3,4945,0.4710200555626454,128.79990996511148
024,103,0.0012879990996511148,seed_sum_range4_worst,25-28,7,8067,0.6737060131110686,128.79990996511148
024,103,0.0012879990996511148,seed_high_count,1,19,19875,0.7422170116626977,128.79990996511148
